,Frame,angle_11_13_15_at_13,angle_12_14_16_at_14,angle_11_13_23_at_13,angle_12_14_24_at_14,angle_11_23_25_at_23,angle_12_24_26_at_24,LDF_bloodflow
3180,3180,110.383963,133.091208,22.140128,139.551995,121.582018,95.990269,150.7
3183,3183,106.084681,118.515918,23.835972,139.327552,127.087814,107.807072,132.2
3186,3186,105.45174,116.546524,19.801502,131.72638,119.360803,105.780816,109.3
3189,3189,107.42684,134.869252,20.009188,142.772382,122.530402,92.79664,128.5
3192,3192,114.450304,125.908995,17.183627,144.18714,118.046768,94.560452,130.2
3195,3195,114.653027,118.925919,19.090068,143.130796,120.043161,90.245664,105.9
3198,3198,110.181927,133.008248,16.784746,150.756624,122.668805,90.556768,114.0
3201,3201,103.857091,132.855849,18.218466,153.999965,121.442202,91.08753,100.5
3204,3204,107.453099,139.811892,14.24712,148.717453,110.542654,90.201764,94.7
3207,3207,105.888719,145.247654,16.292781,146.761145,115.444688,90.299095,106.2
3210,3210,105.718973,140.390155,17.270103,143.942395,114.751849,91.585235,119.4
3213,3213,105.963634,132.557824,15.093694,152.435108,114.128402,99.379298,108.8
3216,3216,105.684401,139.505048,11.373284,143.492486,112.253019,100.298888,107.5
3219,3219,104.746434,148.574809,12.876664,150.81311,113.83266,99.035574,110.4
3222,3222,106.569167,146.843293,18.149193,143.842686,120.135692,106.618975,116.7
3225,3225,101.542469,130.854276,15.215876,140.163836,116.179138,108.903122,122.0
3228,3228,94.430614,115.289011,9.680312,148.22608,112.004952,104.205867,140.8
3231,3231,107.690257,120.495575,12.56042,138.299319,111.012271,118.956001,171.9
3234,3234,103.090128,105.652103,15.844788,132.551054,110.667667,108.386144,155.2
3237,3237,100.716349,139.089775,11.134975,146.997688,111.965666,107.691596,148.2
3240,3240,104.94246,130.119202,16.919345,141.825349,109.703906,115.563275,135.3
3243,3243,108.587433,131.851251,13.083633,137.70949,102.572248,127.05581,106.6
3246,3246,107.704548,135.799056,14.417209,133.04388,107.348314,117.032566,90.8
3249,3249,106.930841,134.905359,19.753692,143.56258,109.605224,111.190121,127.4
3252,3252,111.031706,123.624816,14.583934,145.170577,99.975962,123.764616,152.7
3255,3255,106.719011,141.436797,14.349654,146.374929,105.015909,108.108246,140.2
3258,3258,108.660858,136.516573,15.862685,149.593598,94.795677,107.715614,143.1
3261,3261,102.330226,133.033256,19.81948,121.690525,124.185202,113.586747,137.3
3264,3264,113.027757,136.643966,8.843884,137.409044,120.837703,99.982661,110.4
3267,3267,106.062598,131.388214,10.485331,145.142478,120.041802,96.08991,100.8
3270,3270,111.268512,131.028596,14.144839,148.205092,126.456889,98.055697,120.5
3273,3273,112.934276,120.694618,13.375806,130.859836,127.723555,103.36326,131.0
3276,3276,104.582013,123.524432,15.248619,146.516777,119.021404,94.186352,135.0
3279,3279,108.255826,124.545876,15.009504,145.76834,118.511224,95.280371,115.2
3282,3282,103.683753,116.55139,17.912027,134.582482,118.914192,94.888502,115.0
3285,3285,110.023466,115.093459,15.644292,146.373553,121.859942,98.278395,95.7
3288,3288,110.21226,117.66566,16.32421,133.307224,126.30761,98.362027,96.0
3291,3291,109.777116,107.165894,21.409745,144.855443,128.886579,100.667295,133.3
3294,3294,108.263196,102.678359,24.687926,142.828053,129.62365,103.804213,128.5
3297,3297,104.752554,106.890451,22.95275,124.299079,130.746043,108.863125,119.8
3300,3300,110.809782,122.10828,24.677883,115.762264,141.802212,113.787945,98.3
3303,3303,105.422494,110.579481,24.397395,103.862592,143.034821,118.5982,106.9
3306,3306,110.661155,110.709411,28.1051,129.282243,143.048962,114.843382,84.5
3309,3309,125.216947,107.257339,29.323343,129.736451,143.163611,113.715884,102.0
3312,3312,117.452113,105.568341,28.636187,111.21005,139.651429,120.942286,109.3
3315,3315,107.734077,115.100335,25.251481,114.208613,136.614908,121.425145,98.7
3318,3318,112.541169,129.240218,26.633158,112.822189,133.677282,119.24853,81.5
3321,3321,115.709581,137.519329,26.53428,125.503638,138.081237,125.547483,76.3
3324,3324,120.546826,135.809781,27.794156,112.627489,134.659405,120.685634,73.3
3327,3327,128.643966,149.964643,29.403103,114.513159,130.900721,112.906047,68.3
3330,3330,134.785307,118.577082,28.420355,127.025564,129.933466,116.016897,82.0
3333,3333,130.257393,136.543365,29.277553,121.81998,128.038831,115.948336,88.1
3336,3336,134.983358,152.426656,28.864108,128.204912,128.487827,116.035096,97.8
3339,3339,144.083363,124.983876,30.03853,121.397445,147.694147,132.614446,88.2
3342,3342,136.04815,125.12463,30.680384,119.983758,131.502567,117.08043,78.0
3345,3345,144.648521,134.173073,31.716606,122.89666,127.285604,112.899558,61.4
3348,3348,150.187577,136.649607,32.024648,121.953343,143.83199,99.34165,49.5
3351,3351,150.016632,143.334827,33.285405,129.443866,125.301301,99.961931,71.3
3354,3354,155.955477,126.03789,32.661041,123.427825,141.816113,96.777812,85.2
3357,3357,156.540022,123.482008,34.478612,126.722442,165.075937,110.037094,84.4
3360,3360,158.199722,129.622185,35.818762,128.907756,155.731179,106.744893,76.0
3363,3363,157.096276,138.01153,36.76539,131.527692,133.40532,105.733398,61.0
3366,3366,156.995128,149.114279,40.44496,132.621662,145.753704,122.273078,46.5
3369,3369,151.712264,152.663055,43.787938,131.01773,151.798037,128.778199,39.9
3372,3372,148.526637,148.328149,43.947933,130.806995,150.729059,126.390297,37.4
3375,3375,156.737117,147.048277,42.638891,128.55106,150.745832,130.832788,67.7
3378,3378,152.676641,152.48494,42.732558,128.730601,162.163102,119.523193,70.2
3381,3381,153.582254,153.858164,42.773947,127.249699,145.076521,119.228388,46.2
3384,3384,150.042603,147.658613,42.919046,126.641924,148.95733,121.714063,52.2
3387,3387,155.560647,160.036109,42.085617,115.710569,150.133633,128.783171,44.2
3390,3390,153.850398,152.235204,42.45354,117.786337,147.443089,127.481808,33.2
3393,3393,155.092471,156.442535,42.574601,116.96845,152.633784,129.374139,40.7
3396,3396,155.276063,157.980436,41.896855,112.065787,143.156089,125.727429,45.9
3399,3399,155.546245,157.607027,41.712606,108.880398,148.522076,130.698275,60.1
3402,3402,150.405686,157.735575,44.13257,109.193362,151.818672,130.403872,69.9
3405,3405,140.599778,151.789661,44.874328,106.489956,151.309327,120.638353,72.9
3408,3408,145.482015,149.070901,45.050212,111.887247,133.589011,115.090073,65.4
3411,3411,148.920783,150.47994,44.561578,98.501816,144.229189,83.774758,53.7
3414,3414,148.566475,147.103451,45.027366,94.823672,145.573132,86.042233,44.5
3417,3417,146.455432,149.253977,48.953032,104.40796,137.136983,124.41707,69.8
3420,3420,143.794707,152.491939,54.259352,111.101179,140.742443,89.375817,94.8
3423,3423,152.728706,145.522815,48.664159,92.76721,140.945217,109.901278,95.2
3426,3426,147.883894,149.157951,52.567908,102.436323,154.625176,81.491988,106.7
3429,3429,136.274179,146.725331,60.535258,108.823535,139.629942,89.48006,88.9
3432,3432,142.004148,152.936948,59.269355,110.255697,141.759603,75.909154,89.4
3435,3435,129.026685,148.179631,68.26051,108.387229,139.355728,84.694648,89.3
3438,3438,129.056778,148.879843,70.828386,110.467666,144.107885,74.852746,93.4
3441,3441,130.526422,149.495984,63.382915,98.652294,151.303024,74.525422,98.4
3444,3444,126.671681,149.596661,71.240122,112.788785,162.820705,81.756948,90.4
3447,3447,126.311923,139.265037,73.782322,117.361888,153.703924,90.284667,92.7
3450,3450,124.705283,142.395,76.52094,117.656881,154.163722,95.504075,72.8
3453,3453,118.571805,143.045101,83.132805,113.862164,151.959702,89.715761,77.0
3456,3456,109.090691,139.844223,86.5276,120.926437,145.086532,101.571753,86.6
3459,3459,117.179213,140.348592,83.207792,120.339147,143.605829,124.255383,74.5
3462,3462,107.770197,136.076654,90.832488,124.075086,143.692517,104.290589,75.6
3465,3465,109.333012,127.73227,95.451403,127.35036,150.124585,83.15466,66.3
3468,3468,110.963502,133.348048,91.980804,123.494761,144.424247,89.703792,73.7
3471,3471,105.283927,126.139517,92.747423,128.788527,145.429,122.353287,85.3
3474,3474,106.453106,126.336374,92.679348,129.064699,144.18713,120.743827,88.9
3477,3477,109.441397,124.982321,95.596538,132.101619,132.394762,114.256827,88.7
3480,3480,104.830555,127.904099,97.132253,129.981878,134.606225,110.650448,73.4
3483,3483,107.409275,123.850241,98.846368,134.090897,135.419418,82.504858,74.2
3486,3486,103.993643,122.915108,103.01979,134.71472,142.433998,98.043446,67.9
3489,3489,105.885918,119.555697,104.544699,134.388838,140.025303,88.281906,67.0
3492,3492,109.307331,119.069208,107.04937,137.198251,140.406734,84.351798,53.2
3495,3495,109.219942,118.864151,110.325263,138.792187,127.727127,90.675207,69.1
3498,3498,100.954857,116.884385,114.723539,137.607601,139.52772,97.132861,79.2
3501,3501,104.05468,112.246763,118.918954,135.217503,143.051712,76.405155,58.1
3504,3504,101.722346,114.646337,119.129861,138.117098,146.876609,79.990007,44.3
3507,3507,96.734256,115.086906,122.626271,137.540115,140.094277,82.173558,56.1
3510,3510,97.765633,110.486576,123.966854,138.208877,143.408936,72.99628,57.3
3513,3513,100.449116,114.596108,124.306274,137.778898,142.959915,81.421459,56.6
3516,3516,100.302349,115.263144,128.59073,138.791764,135.484674,100.998159,58.1
3519,3519,98.665544,107.645739,132.389168,136.807941,142.71697,75.607749,61.3
3522,3522,100.889209,111.682185,131.572695,135.067935,136.143007,96.64625,70.7
3525,3525,102.817398,112.041074,136.355663,138.930542,136.121627,119.027441,44.6
3528,3528,100.811,107.059758,136.731971,136.919719,144.932495,123.186511,35.4
3531,3531,99.13912,113.246156,137.528359,137.930019,138.790302,132.28618,41.0
3534,3534,119.859654,130.4147,131.801043,135.919945,129.208043,112.632967,41.1
3537,3537,122.624952,131.871022,130.930118,134.156089,127.671129,121.328123,42.2
3540,3540,105.911405,112.498164,136.035106,135.64875,135.24927,119.24512,42.3
3543,3543,103.457868,111.964075,136.90764,138.205046,140.602,113.597233,41.0
3546,3546,110.261833,116.896216,133.620491,134.823356,137.036492,95.118989,62.6
3549,3549,114.820726,120.774212,137.387913,134.930046,120.329433,80.932884,60.7
3552,3552,115.569065,121.042027,134.989016,134.199053,121.584307,126.863794,79.6
3555,3555,108.393722,114.308347,132.945792,137.227329,140.733618,129.165516,74.7
3558,3558,114.591533,125.303548,131.460619,131.414409,132.345887,122.336612,89.4
3561,3561,120.493306,117.391251,128.662889,129.947521,128.452255,102.46501,85.2
3564,3564,121.00347,124.283644,131.453895,131.166505,132.089924,102.273915,85.4
3567,3567,122.741259,124.22439,125.441518,125.207421,135.891982,90.947929,89.1
3570,3570,110.633192,121.861986,127.947597,124.878683,137.421817,98.509689,121.3
3573,3573,128.048475,133.817947,134.935576,137.105474,130.142507,130.115082,103.4
3576,3576,120.451734,122.791261,128.830552,133.704694,131.182968,120.577884,84.8
3579,3579,126.335064,123.152099,124.451015,112.843472,140.074686,92.251835,67.1
3582,3582,125.018747,115.245411,131.920988,116.430247,130.417378,95.575937,60.9
3585,3585,121.188741,121.368335,131.60791,124.208808,130.914312,111.034836,45.7
3588,3588,122.833547,129.16868,130.723007,124.845965,134.823937,144.111635,50.4
3591,3591,119.801335,129.813537,129.449107,123.491032,131.71129,111.227369,42.8
3594,3594,139.035016,131.975467,130.354631,129.065693,130.724653,137.908291,53.5
3597,3597,126.693917,130.219927,131.514369,127.954815,132.249346,140.028405,76.8
3600,3600,123.304617,122.046612,133.472414,123.975649,140.360696,101.355218,87.4
3603,3603,117.963014,125.154676,131.866032,130.307061,127.513726,122.279559,80.8
3606,3606,115.639611,121.84885,132.908011,128.724377,131.54847,110.113981,80.2
3609,3609,116.691945,122.300756,132.539214,129.583465,139.138192,105.348563,84.0
3612,3612,107.721403,117.151488,129.088714,134.153671,139.052595,106.647097,45.9
3615,3615,111.773933,119.346007,131.232375,136.076463,128.283056,118.295502,38.8
3618,3618,117.368922,123.951339,126.701905,132.894657,135.249463,108.815636,43.4
3621,3621,110.865306,123.835377,120.869768,136.82406,132.623296,104.647468,48.2
3624,3624,115.000223,123.224865,119.724631,134.53338,137.157163,90.492734,46.4
3627,3627,121.746133,132.613916,116.460561,135.724952,127.519757,95.362594,62.1
3630,3630,108.524787,123.121859,114.265009,138.266456,132.055649,111.667591,47.2
3633,3633,107.327786,133.875702,107.204342,134.644663,135.407628,112.856327,47.3
3636,3636,107.813335,120.992666,105.067361,135.868768,142.584286,79.371856,49.5
3639,3639,107.993494,119.219474,102.337347,131.850979,135.454171,71.473691,55.4
3642,3642,113.453194,123.106216,97.934576,131.380027,137.979971,73.031406,49.4
3645,3645,110.87261,117.022842,101.954017,133.434674,132.130743,81.334581,58.7
3648,3648,112.642424,109.710646,100.409868,132.549039,135.610807,98.661244,77.7
3651,3651,116.771753,114.779225,96.531533,128.745418,135.53466,68.972928,67.9
3654,3654,117.087479,123.44439,93.811453,128.376738,139.064434,88.133998,51.6
3657,3657,116.04731,113.592881,86.730696,126.996515,153.704419,76.667741,29.0
3660,3660,116.67396,120.238546,91.182643,129.857253,151.360968,101.507594,24.3
3663,3663,120.773697,107.430514,90.257072,129.240101,132.628898,82.40287,22.4
3666,3666,133.438159,127.923205,82.538646,132.155417,124.11391,108.604837,17.0
3669,3669,129.525235,127.147313,77.523788,123.775056,135.426582,96.506627,21.6
3672,3672,127.900349,129.674109,76.756049,126.357695,138.285,86.999198,28.4
3675,3675,132.449382,128.618802,79.267293,130.130979,125.727859,102.659575,56.9
3678,3678,136.355772,128.96464,71.945416,123.983487,138.659332,81.467991,58.4
3681,3681,136.096536,139.779572,72.716451,123.906584,137.662056,92.540663,55.0
3684,3684,133.652834,141.676444,77.448762,128.994144,131.159069,80.581504,41.4
3687,3687,135.028368,145.211269,74.095181,130.991498,132.103134,88.396718,36.2
3690,3690,142.462818,139.463227,65.864255,122.960713,135.17535,110.898332,29.8
3693,3693,138.914825,141.766681,70.650474,122.488144,140.365553,82.76037,39.2
3696,3696,143.651893,145.876974,62.197377,120.080795,127.453702,94.634974,24.5
3699,3699,145.372334,134.066203,60.710189,123.40558,127.651028,92.567125,43.9
3702,3702,143.011107,141.610068,62.967898,122.011041,138.081564,108.741258,85.1
3705,3705,145.086496,142.279483,58.388408,122.014074,129.876014,105.280113,69.4
3708,3708,145.793377,134.50945,59.190728,122.056015,117.292572,117.587463,50.5
3711,3711,144.724421,138.197766,60.283663,118.456434,123.267782,113.395051,37.7
3714,3714,138.264649,146.006045,57.016345,119.399979,140.597548,119.793187,36.8
3717,3717,143.386243,149.172102,53.753223,117.848936,127.809984,96.016015,36.4
3720,3720,141.917594,148.32268,51.213354,118.228239,122.482268,93.834355,19.8
3723,3723,129.125345,140.166693,52.495992,124.044699,133.132349,107.549047,28.2
3726,3726,140.224273,138.991751,52.348015,123.345356,131.119166,112.094893,72.7
3729,3729,141.769298,144.238747,49.60984,117.079292,147.356165,81.241977,81.4
3732,3732,138.184894,142.344129,50.837739,119.312461,135.273229,117.475711,60.3
3735,3735,135.541334,140.186502,45.9187,124.460175,147.519173,121.886532,63.1
3738,3738,135.137267,135.991897,48.294708,121.849552,145.568646,122.58542,58.5
3741,3741,136.280655,122.637686,58.669234,126.930302,143.533203,109.880684,43.0
3744,3744,154.119429,144.036652,53.325552,121.161192,128.229922,111.645314,42.7
3747,3747,152.247273,118.827231,55.972372,123.625293,128.780483,109.208276,34.3
3750,3750,151.401564,125.977768,51.967799,124.132007,134.930758,115.536823,64.7
3753,3753,157.002677,140.375146,51.182581,125.607603,129.329235,110.13548,91.2
3756,3756,159.656426,136.098181,49.698069,126.443883,132.263704,118.057375,83.6
3759,3759,169.845473,146.158292,45.979355,127.144211,129.528981,118.184768,86.0
3762,3762,165.018078,124.231149,48.342312,129.83194,126.921361,115.763233,81.2
3765,3765,168.57225,146.611001,45.969821,126.343331,123.741421,106.135017,62.1
3768,3768,165.707862,154.071929,47.169781,132.755126,126.96365,102.480343,61.7
3771,3771,172.958635,156.702442,47.554419,127.83577,129.184893,105.213929,71.6
3774,3774,166.236159,156.785555,44.763578,129.887536,130.122734,96.181981,121.4
3777,3777,165.968894,155.417276,46.150392,130.231258,124.789518,94.342325,121.5
3780,3780,163.69287,160.390041,51.152048,129.918101,121.801683,95.914427,121.6
3783,3783,160.189446,158.624772,47.151847,132.302844,123.883232,94.616795,105.8
3786,3786,157.674566,151.836737,46.952363,131.627737,129.835437,97.034755,89.8
3789,3789,161.446966,151.745923,47.92299,132.166046,125.420504,93.380553,80.8
3792,3792,160.48821,146.712199,49.959806,131.497725,112.836843,80.348003,110.9
3795,3795,160.756621,147.636454,48.298568,132.607129,112.042467,79.109706,150.8
3798,3798,156.181373,138.469588,48.073849,137.650781,117.05442,85.650518,160.8
3801,3801,159.33726,130.24528,43.483362,132.770957,117.521786,96.97695,179.4
3804,3804,155.798602,134.655538,42.49568,138.267921,139.467177,103.906109,173.5
3807,3807,147.537824,132.143881,41.084831,139.195983,117.912157,88.77111,174.6
3810,3810,155.205085,133.563179,38.670416,140.828262,127.937387,93.9309,171.2
3813,3813,154.68991,124.28156,37.740867,140.066061,131.381725,99.35006,173.8
3816,3816,150.119236,123.588612,35.905392,136.669706,139.676777,107.620362,199.7
3819,3819,156.11005,135.934595,36.275215,138.780668,116.26139,88.340433,215.4
3822,3822,153.601902,141.756232,32.854839,139.755436,123.606,92.706048,217.8
3825,3825,146.555292,130.896941,34.007485,139.020757,135.470131,104.561034,223.3
3828,3828,147.491603,130.556599,33.15216,143.441222,130.320969,97.434656,199.1
3831,3831,156.060897,139.66344,34.635173,141.393601,137.927609,102.554332,189.3
