Frame,angle_11_13_15_at_13,angle_12_14_16_at_14,angle_11_13_23_at_13,angle_12_14_24_at_14,angle_11_23_25_at_23,angle_12_24_26_at_24
14713,132.773942,159.694234,73.073572,59.289763,64.08071,70.976704
14714,170.580477,168.755033,89.180001,55.935405,61.139,73.546059
14715,175.903865,166.02451,75.689683,61.400172,62.617059,66.924778
14716,172.384984,162.890407,74.497224,66.745234,63.420496,61.441467
14717,168.359871,167.558362,62.911616,61.980069,63.710784,71.696732
14718,148.33401,157.479843,34.035789,64.83954,59.653559,66.802354
14719,170.543405,164.677033,23.687216,60.516424,62.885856,62.536109
14720,175.015135,164.037436,20.511455,60.509478,64.872489,71.091464
14721,169.916531,150.781665,23.339764,70.505127,65.501242,70.09153
14722,172.206823,154.068018,17.375808,61.597142,60.041899,65.020617
14723,175.771167,148.469223,19.595265,67.540168,61.870626,58.14309
14724,179.38844,156.43856,18.478696,62.296612,67.015857,76.585916
14725,172.768851,156.624735,20.982381,59.092602,63.264879,72.343574
14726,174.733039,148.447342,17.198355,64.455826,61.353555,58.624729
14727,176.289692,149.334664,17.127191,66.397675,62.809549,75.476393
14728,177.942415,164.364374,17.242361,58.06212,70.90713,72.647426
14729,174.692544,160.72455,17.071497,63.103977,71.439441,77.207291
14730,173.009825,154.878866,16.546191,70.177978,67.090736,60.566205
14731,161.188798,172.448157,31.368974,57.435933,75.24773,109.534692
14732,158.142103,163.992105,26.392977,62.510374,65.591484,75.339345
14733,164.039092,168.647033,18.553874,56.77887,69.090139,72.158488
14734,161.061159,167.154168,22.282409,58.469727,72.565378,68.043299
14735,154.878094,144.536574,27.760304,78.763663,71.352864,69.331075
14736,171.561188,162.824635,46.275246,67.693018,87.320176,98.995436
14737,165.594286,140.351438,34.303018,105.453556,93.388574,87.953949
14738,172.594804,157.145203,39.974192,86.10219,100.278765,84.173831
14739,149.655283,161.860741,35.230013,77.531385,93.980713,79.49767
14740,167.678548,168.999197,32.071481,68.945284,74.119641,75.766532
14741,156.945058,172.470955,50.448568,63.488248,78.861919,81.891387
14742,151.520885,161.133095,38.894931,63.644528,74.962582,81.841584
14743,163.522498,164.535586,33.2039,65.244387,78.568778,93.278
14744,171.530357,153.304918,35.75533,86.600303,89.733554,88.128023
14745,174.840423,153.980158,30.703975,77.410564,86.619577,92.033913
14746,167.417239,137.870017,34.723736,101.100807,95.806108,91.112355
14747,161.514573,149.470948,34.735959,94.836739,110.276836,89.734009
14748,163.592545,143.687057,33.370972,95.78648,105.233093,90.994123
14749,145.319958,156.837503,67.989291,102.371186,110.559643,89.591913
14750,162.935945,150.998847,49.269749,105.63876,118.594485,105.734652
14751,158.028152,131.512465,44.950722,116.383782,124.155869,106.363985
14752,155.217639,103.801644,48.862218,119.404684,115.026344,96.939313
14753,145.400735,141.623826,48.162429,118.26989,118.294034,101.628325
14754,163.738056,157.725884,50.23588,105.627716,113.655424,94.503271
14755,160.838346,131.125017,45.715306,113.722485,106.526449,105.362422
14756,156.554173,141.039594,45.465567,107.205409,111.547541,88.788604
14757,147.249006,135.244453,45.480421,110.866906,106.580932,87.519366
14758,155.271189,152.255587,49.941444,102.745275,108.836616,85.96628
14759,142.454528,128.922779,43.439026,112.541213,108.799396,93.391924
14760,144.151709,134.398327,45.819505,117.056556,109.363402,85.353174
14761,144.974809,134.6809,45.970034,115.015949,116.406317,91.644549
14762,146.6162,135.970351,50.255741,116.702778,113.555669,96.363646
14763,157.80474,148.613341,50.046617,112.397701,114.279575,94.636907
14764,157.386803,138.649574,44.713984,113.076682,111.812899,96.141736
14765,150.293869,142.434149,53.334114,120.92342,116.11761,94.337437
14766,152.104979,136.254909,55.3681,121.473365,115.761261,94.953528
14767,147.042612,142.828435,60.038293,119.291682,120.000756,95.869688
14768,156.754875,138.602497,55.852835,118.100851,121.250755,95.863997
14769,162.048329,154.140222,58.166143,114.73653,124.009649,95.754867
14770,164.101491,147.243537,55.210144,117.700134,118.598405,100.502421
14771,166.86147,146.487181,52.057208,117.32584,121.606594,105.100679
14772,166.097159,148.971904,51.198731,122.813253,120.212815,103.668309
14773,167.363138,148.164369,49.567474,125.182204,116.134923,104.365503
14774,170.105358,145.930642,50.020592,118.237451,122.970439,105.40812
14775,172.822371,143.042716,53.464877,120.165029,122.588144,109.145776
14776,172.400621,153.051111,55.520502,118.178452,124.192591,108.882086
14777,170.209192,149.844174,55.758024,122.963094,127.558834,112.91812
14778,172.083811,144.627819,53.722718,124.547423,140.086561,123.482217
14779,172.228435,136.58769,50.496306,123.007581,139.883642,121.220672
14780,173.005639,134.828076,49.410378,123.344651,142.665201,121.578721
14781,170.579379,127.529222,49.770328,122.093742,150.192323,118.601549
14782,168.907367,129.755598,50.755388,122.157472,147.567282,111.462278
14783,167.906909,120.900457,51.562824,121.314757,149.379981,113.997894
14784,170.25038,121.869295,51.263803,120.794314,147.276035,112.512888
14785,169.555686,110.894183,49.91726,120.190001,150.726943,113.472686
14786,169.09437,104.241097,49.444582,120.174583,153.903641,118.571857
14787,164.382994,107.393397,48.777773,117.571037,153.804873,124.802499
14788,161.341605,107.809306,49.165963,116.051285,150.583587,115.003924
14789,154.518084,111.980148,49.749586,112.469177,148.689541,116.845519
14790,150.263794,112.101421,49.810458,111.269238,141.55606,112.894303
14791,153.775369,112.34308,49.12363,110.182314,143.086872,113.597134
14792,153.274487,115.101441,50.160613,108.769194,149.051366,116.506139
14793,155.235578,114.860412,50.047935,106.877868,149.064449,115.625237
14794,153.45239,116.974231,49.440729,104.273312,151.392844,118.861586
14795,152.990269,121.387822,50.372211,102.362039,155.629475,106.19414
14796,148.390669,126.131064,52.467234,98.595909,155.283378,112.979203
14797,153.043007,127.418677,47.537637,96.750301,149.345903,116.744167
14798,152.31272,131.682372,45.09856,92.011244,154.490535,117.838591
14799,153.121843,136.590713,44.798367,87.649859,151.893661,119.609816
14800,152.053491,132.869561,45.898942,87.160185,152.50408,126.994201
14801,154.54038,136.023242,45.955576,83.227436,159.385604,98.943299
14802,149.594657,141.380197,44.763312,77.211698,159.852601,94.256331
14803,144.594731,144.399003,49.255615,77.196859,162.480986,87.507599
14804,142.437574,139.154526,51.380241,78.400931,159.725515,96.905841
14805,135.390575,130.682745,55.672362,88.258542,163.124671,105.468525
14806,124.5753,131.890232,64.995524,87.215188,163.725362,94.394769
14807,125.873417,142.847001,66.788397,80.857171,164.388908,103.257223
14808,127.685628,144.867142,65.960174,79.490922,163.296716,97.250989
14809,112.987591,146.430604,75.94795,80.457335,162.867305,96.435028
14810,116.562642,143.903833,77.563119,81.776153,162.60614,96.893917
14811,111.627822,145.351981,86.678482,83.258561,163.043411,94.739537
14812,115.846456,144.612442,90.380947,87.640957,161.849264,109.493219
14813,115.915566,143.253561,91.807155,90.332968,161.914234,121.186412
14814,120.206906,140.656675,94.66535,90.109198,160.257842,124.845158
14815,102.166849,143.048946,108.959859,89.938043,159.928785,119.806753
14816,107.865265,140.171085,111.997838,91.509947,156.784145,128.036263
14817,105.134189,140.092447,116.508432,91.580432,156.850312,129.937746
14818,105.508577,138.747987,120.279474,93.483559,149.676752,133.693104
14819,104.482214,136.1685,121.630885,94.136856,153.409561,141.379433
14820,100.270072,136.153187,124.23645,94.466274,148.636348,137.781274
14821,90.648492,134.014677,126.073801,96.669218,145.763075,128.829509
14822,89.450109,136.141344,125.156925,96.0027,146.22137,128.284905
14823,88.963243,138.172439,124.588978,94.834861,146.641331,130.121977
14824,91.629494,140.058048,127.285645,91.442031,147.908702,134.266051
14825,98.129134,141.691805,129.026489,87.680268,150.592622,137.493814
14826,94.333559,136.087322,131.03759,91.111466,150.320474,144.774583
14827,92.701857,134.432685,135.737238,91.151666,149.139971,143.875789
14828,93.685802,130.59243,138.30998,94.816751,145.534832,141.036561
14829,90.592756,131.15369,138.759227,94.716804,147.406654,141.213121
14830,92.914836,129.835891,140.859582,96.355125,148.351999,140.696648
14831,93.983935,125.633685,139.701359,104.722226,149.071162,145.229087
14832,98.257634,130.350823,137.909493,102.709124,147.590032,146.562099
14833,99.248552,124.843848,139.313157,112.411609,150.197652,149.061465
14834,102.462163,126.913048,140.654077,111.994266,147.406593,136.268187
14835,100.031999,125.966891,138.614233,113.294596,151.18541,141.143612
14836,98.703556,129.113594,139.809759,112.009489,152.7725,140.196221
14837,99.778697,128.422071,135.147869,110.410953,153.187528,140.339139
14838,100.139276,126.568572,136.65423,113.133099,152.667053,142.291775
14839,96.891863,120.618766,139.196359,121.044742,141.096678,129.433576
14840,86.313339,113.675474,138.618467,127.668029,136.338135,122.903919
14841,87.400926,122.763547,142.114275,125.211345,136.275835,113.335188
14842,88.476658,117.424317,143.30874,128.309905,130.246815,112.865951
14843,90.242959,117.219,140.396825,124.921979,132.853304,117.408571
14844,96.296709,114.208237,132.167859,124.757569,127.084904,113.409705
14845,90.714041,109.652695,139.330234,123.158709,124.14358,99.89642
14846,90.602108,116.743298,140.934645,117.949057,129.072569,111.661867
14847,94.515198,107.687965,135.416329,116.835804,138.144323,113.163826
14848,95.181067,109.753518,134.030902,110.41136,140.133047,104.998999
14849,97.408181,125.602788,129.089629,94.779499,146.151951,122.889911
14850,102.760492,127.774376,128.705169,86.88608,151.704893,129.819501
14851,101.257839,141.959971,126.415427,67.808767,150.15342,152.576693
14852,99.482549,150.618453,122.32788,56.313708,149.40081,160.249029
14853,100.467014,151.232677,117.796586,49.908676,145.588669,158.079959
14854,109.572459,164.271764,87.86985,33.303658,148.264766,166.076368
14855,118.993924,164.16651,79.378172,31.776193,149.893074,163.674209
14856,117.733323,159.61018,88.896564,32.912677,147.734872,165.716211
14857,108.527062,155.769539,88.145796,31.426709,149.278641,169.57095
14858,104.886257,154.873907,93.880906,29.592402,149.192001,172.184648
14859,104.558621,154.410936,101.197398,27.109903,141.071339,172.5697
14860,104.99824,152.150888,99.775495,26.13978,145.758021,171.417111
14861,108.790585,149.810661,91.051341,26.173726,147.286897,173.118466
14862,107.302871,148.274432,95.348564,26.964929,150.926911,172.726996
14863,123.046202,147.654415,91.899685,27.540125,145.330074,169.529924
14864,127.230744,148.902332,93.438516,26.869225,147.751147,172.045129
14865,137.943193,149.688264,93.883841,25.462811,148.404406,173.081718
14866,144.208832,149.117218,103.011422,25.450933,147.61018,172.821427
14867,135.629868,149.7085,103.707811,26.12144,149.176385,172.400998
14868,132.033142,146.80767,102.835767,25.673929,150.258102,172.136722
14869,142.800333,146.887904,111.505821,27.027109,150.842825,171.467565
14870,146.35868,147.154495,96.994707,26.290125,151.367522,169.986372
14871,137.490897,147.884713,97.853158,26.41932,152.177915,167.977993
14872,126.053574,147.615399,104.168656,27.122573,153.753598,166.747307
14873,143.918845,148.389525,98.852565,27.08847,157.036157,163.779042
14874,139.010376,148.734203,95.819322,27.159409,155.219288,166.696647
14875,141.25298,148.799814,94.305191,27.043301,158.896098,165.285223
14876,146.288283,147.688729,92.727239,26.878082,159.171456,168.466476
14877,141.300027,147.099839,90.050933,27.321918,157.279047,167.538373
14878,140.544851,145.531025,87.25429,28.794103,156.898599,167.079275
14879,136.155742,144.776981,86.033632,30.604517,156.284769,165.770144
14880,133.323783,145.085056,85.015176,31.390579,148.267553,164.687037
14881,126.115175,145.31743,81.344779,34.95427,145.671042,165.386422
14882,103.198819,148.007803,83.075056,38.817944,158.797097,166.032029
14883,90.351302,138.22108,100.56741,56.094543,159.336036,162.558048
14884,90.646801,142.106803,120.566363,59.251949,159.112429,160.174084
14885,90.385637,142.601489,126.057287,65.30918,159.41169,160.412252
14886,92.918584,143.478925,127.587503,67.87436,159.291724,157.99227
14887,105.031138,141.436006,132.266268,75.932123,159.479898,156.891847
14888,124.367949,138.570178,111.769696,84.832058,160.105306,158.558559
14889,127.421244,138.693765,107.301997,84.923418,159.644185,153.910368
14890,131.826415,134.284597,102.905308,92.832318,159.672259,156.058669
14891,135.992458,137.640697,97.292622,91.65073,159.804078,154.377894
14892,130.991489,141.165175,107.434801,87.280439,159.862538,152.193374
14893,137.900588,137.358173,93.848795,92.717053,159.98039,152.387489
14894,138.789787,137.490125,94.233602,93.432438,160.166074,153.504264
14895,138.488856,138.341535,95.68926,92.603774,160.484232,153.792833
14896,143.437453,137.236319,85.661313,95.12358,158.35171,153.546503
14897,140.84476,138.737469,89.464976,92.264658,158.381743,153.077849
14898,140.972227,140.948098,89.849475,91.509282,159.96327,154.808534
14899,141.302368,141.575926,90.876334,90.561432,160.592531,154.824909
14900,142.057828,141.308437,88.054385,90.517093,160.577814,159.09985
14901,139.104232,143.043968,95.040199,87.420429,159.867532,159.164194
14902,138.982778,142.82164,95.463217,87.159995,159.825799,161.440355
14903,137.655163,144.319771,97.30058,85.699518,158.735861,163.015709
14904,134.651602,144.663723,103.680953,86.290778,158.533097,162.022979
14905,134.345639,143.658933,103.187011,87.568836,159.127253,161.38612
14906,138.334698,143.277854,95.652017,87.927102,158.895844,162.238889
14907,138.201934,143.263841,95.49003,87.730069,159.84537,156.85023
14908,138.30247,143.173507,95.645692,88.857647,160.263523,158.675765
14909,141.97738,143.510262,88.475674,86.870472,160.126535,159.1405
14910,138.706996,143.273036,94.921186,87.812006,160.150111,159.042881
14911,139.520632,145.143949,92.023831,84.951492,158.783817,159.926855
14912,140.104049,144.865739,90.921088,84.494862,159.936847,156.184779
14913,134.772812,143.283038,101.041779,86.569853,159.781469,155.702516
14914,133.398014,143.65609,103.493601,86.213992,159.576786,155.468049
14915,132.082886,142.240589,105.039324,89.10796,159.510136,153.924638
14916,134.239789,139.074941,102.602417,93.389886,158.922516,153.974703
14917,133.402502,144.223751,103.732933,83.274296,159.526773,157.139177
14918,131.922451,143.393654,101.885869,84.122131,158.362126,156.375042
14919,118.884833,142.913862,122.424089,84.602562,158.92084,156.424678
14920,118.917531,141.044747,122.441738,86.8085,158.620591,153.542614
14921,120.91146,145.667107,116.742253,79.540095,160.017781,156.950114
14922,130.005521,147.043424,102.980365,79.583643,159.142107,159.284184
14923,129.030596,146.761149,105.921104,80.041809,159.140957,158.792253
14924,131.152192,147.063885,103.557621,80.158181,159.286249,158.068042
14925,130.795056,144.936001,105.859699,85.231864,159.371414,152.865836
14926,131.314832,149.633478,104.304707,76.44793,159.217586,152.567316
14927,137.031107,147.313757,94.288625,80.455342,159.598188,156.642043
14928,139.0481,147.816025,91.383865,80.722947,160.032453,155.174644
14929,146.803409,147.265469,72.969823,79.878838,159.739219,158.092535
14930,144.035359,143.934002,79.960511,87.777538,160.223692,156.596232
14931,145.920846,140.335902,78.377119,94.725387,160.13936,156.509317
14932,144.258596,139.95595,80.411322,91.124713,159.930174,157.953687
14933,141.140796,140.092988,84.677269,90.573341,159.79385,154.798373
14934,141.936932,141.338144,83.75478,89.735461,160.262462,156.998629
14935,139.114646,141.852231,90.78122,89.305816,159.720051,156.908394
14936,141.495838,144.417119,84.580913,83.6511,159.924734,156.052733
14937,142.744001,144.822348,83.112763,84.133993,159.870557,157.089962
14938,137.691552,144.450936,92.61361,83.992695,159.801683,157.164391
14939,138.918564,145.795406,90.629111,84.306768,159.835092,156.897609
14940,140.536024,146.347051,87.350678,81.800277,156.377585,158.534189
14941,137.470369,146.58606,97.701502,83.350301,159.731012,155.959746
14942,137.902376,147.585952,91.778839,78.561495,160.600602,153.003354
14943,138.129684,145.157623,91.673551,83.627115,160.325128,156.211411
14944,136.081181,144.408626,96.191077,86.477636,160.070286,156.460216
14945,137.60117,145.402631,94.917902,85.655814,158.460171,157.051433
14946,136.320211,144.45943,97.837087,87.196205,159.012459,157.40664
14947,130.927824,142.416841,109.078363,89.583478,157.046293,157.832828
14948,133.67573,142.79884,105.160194,90.390461,158.016935,158.248165
14949,134.726526,145.276243,102.725203,85.420506,155.72025,158.795032
14950,127.343111,140.357261,115.641498,96.230827,159.1542,155.78415
14951,132.149411,140.819628,104.140547,91.625487,160.794702,153.132762
14952,143.088584,143.892451,78.019195,81.6996,161.227024,159.483494
14953,141.994394,142.893698,84.888997,88.077476,159.880011,157.57078
14954,124.860989,142.351093,116.934315,92.148447,160.136048,153.039972
14955,128.157508,147.966498,108.896899,79.780677,160.312861,153.405567
14956,131.734437,142.816978,105.99651,87.972609,160.13925,154.269815
14957,133.278011,144.242343,102.290906,85.071357,160.075572,154.308758
14958,142.063481,144.680775,85.224895,84.90218,157.70474,159.887909
14959,143.231959,145.18827,84.964624,85.883144,156.85231,160.960516
14960,136.947117,145.775377,96.993044,85.041131,157.199587,160.389641
14961,136.702036,143.384574,98.24181,88.209688,158.488493,159.680712
14962,126.231899,144.795858,116.746552,86.447076,159.414122,157.093212
14963,131.367153,144.961365,112.81902,86.471989,159.365367,151.204276
14964,125.412707,145.438447,121.072623,85.658792,159.347167,152.015757
14965,133.860627,145.260632,106.163886,84.024783,157.415025,159.034305
14966,135.519026,146.276956,102.789992,83.809636,156.983916,159.409364
14967,135.715371,145.683843,102.297899,85.638033,156.917836,159.113854
14968,136.010943,146.815041,101.656891,83.042694,156.954737,160.069154
14969,133.620523,146.950095,106.01355,82.432895,159.628961,157.97004
14970,132.371289,146.341512,107.060965,82.843366,159.781648,158.690057
14971,129.989596,147.221734,112.508494,80.620182,160.14492,158.306936
14972,132.723483,152.601674,106.008216,71.647315,160.858003,148.13323
14973,140.689017,152.563199,83.967535,65.716094,159.750352,158.001588
14974,142.741602,148.359786,73.688736,67.909427,161.910713,162.359685
14975,148.614406,141.156299,71.555257,80.107864,159.999017,159.192139
14976,140.759556,136.844247,81.55304,87.725728,160.554087,157.647329
14977,134.951817,136.675958,86.87445,87.035374,160.250165,159.799678
14978,132.276624,134.514419,100.782364,95.918433,159.443683,155.791889
14979,128.49385,135.725005,105.425825,93.063444,160.691696,155.088573
14980,130.796535,134.720722,100.323218,92.678521,160.203543,156.374406
14981,126.155811,133.292089,109.18647,96.503247,159.937093,155.785488
14982,123.178785,137.050791,110.433005,87.7292,159.281368,155.95511
14983,127.771429,138.528801,106.26687,87.860067,157.720219,157.067791
14984,129.165837,137.069241,108.262277,92.965681,155.245156,157.997107
14985,124.182664,137.599851,116.040959,92.057816,155.997864,158.61813
14986,119.328674,138.451077,118.912541,88.317492,157.003546,158.736441
14987,120.896973,142.825081,115.441941,81.223632,158.486799,157.002451
14988,125.742034,142.605499,108.116625,81.823868,159.0045,156.698286
14989,125.798748,140.856648,115.897004,90.011407,156.311186,157.575813
14990,125.19225,144.501958,115.582268,82.425954,159.759257,153.334887
14991,126.91232,147.772589,114.170935,79.443935,161.120073,156.062313
14992,126.55857,142.687241,114.351029,90.047761,160.835324,154.905155
14993,122.618214,141.100549,118.406052,90.523254,160.675554,151.860417
14994,124.553215,143.818551,113.872441,85.092458,159.930627,151.39972
14995,128.916441,142.190949,108.106628,88.177542,159.904447,151.162626
14996,123.560901,142.306533,116.224658,86.616894,160.528254,151.277844
14997,126.49006,141.444254,114.242034,89.266629,160.441693,152.385061
14998,127.946641,142.249282,111.355204,88.534437,160.441693,152.387739
14999,130.366906,141.822415,107.579146,87.574101,159.904537,154.616952
15000,125.630814,142.800329,116.012633,87.801941,159.937212,154.297986
15001,130.141383,145.385289,101.972023,79.360641,160.316167,152.190484
15002,130.891881,144.247209,103.798377,82.96964,159.811256,153.28956
15003,139.980965,141.736873,86.851886,86.41194,160.119284,154.250885
15004,133.025957,141.307743,101.081836,88.360965,159.601792,154.620308
15005,141.966644,142.46766,86.751249,87.986298,159.447847,156.174747
15006,135.410919,141.45796,99.481757,89.472924,159.974189,155.103363
15007,136.415187,141.608836,93.959451,88.285618,160.634483,156.297133
15008,128.409477,139.000013,107.324984,90.692202,160.445787,153.502335
15009,143.108425,140.405054,77.426695,85.787632,160.582463,156.429873
15010,132.713316,141.601985,96.778633,87.011488,158.993104,148.675676
15011,133.584894,141.925697,93.684113,84.128042,159.558026,149.197878
15012,131.904036,143.719217,95.172098,79.11371,161.109368,151.77716
15013,144.274318,144.887732,72.624688,75.706137,160.88217,152.445347
15014,127.89427,144.391743,102.154523,76.890355,160.782673,152.107468
15015,131.199002,144.883429,101.062753,79.870533,160.217964,154.050102
15016,134.827245,144.759279,94.725607,80.975187,160.551706,154.755493
15017,131.385843,143.808714,102.772597,85.023165,160.448884,154.866984
15018,128.576392,143.989437,108.74591,84.327033,160.125945,155.426131
15019,146.047679,146.047698,73.766058,76.947221,159.865695,158.293253
15020,134.475586,145.033947,97.405688,82.80371,159.195738,154.922917
15021,135.904878,144.025741,92.912622,84.198594,159.036367,156.169497
15022,135.249964,144.281393,95.496702,84.152618,159.221016,153.768753
15023,133.719119,145.667968,98.57316,82.619309,159.275496,154.744819
15024,136.359994,145.916795,94.394024,83.258959,157.811579,157.295316
15025,136.500876,144.744477,94.559234,83.494281,158.423131,155.69154
15026,133.679034,146.72171,100.237393,81.099821,158.604304,154.76106
15027,142.146402,145.394174,84.134731,83.054953,157.639951,157.690684
15028,131.263711,145.095942,104.447214,84.761223,159.672379,151.51329
15029,141.155231,146.718538,85.513207,84.559087,158.793743,156.263514
15030,138.052784,144.082769,90.753868,87.788643,159.503355,154.933631
15031,138.131403,144.8977,91.151317,86.062947,159.503355,154.841155
15032,136.787624,142.802877,92.570485,85.744896,159.578722,154.578677
15033,140.620713,145.264216,79.622271,75.368995,159.552089,149.297513
15034,139.644053,147.018376,82.976375,75.758757,159.991724,149.297513
15035,143.012185,148.03383,80.056382,75.921702,159.900815,151.715062
15036,135.825228,147.797778,99.917478,76.937818,158.42337,153.15233
15037,142.012301,149.82186,86.157741,76.911608,156.707558,156.742466
15038,140.23195,148.427688,89.410813,81.25075,160.165518,147.718384
15039,140.3575,147.306197,90.708309,81.280222,159.941416,150.176706
15040,135.697298,147.515641,99.796042,81.440282,159.947563,149.948964
15041,134.781571,147.072529,98.02866,81.971026,159.697312,154.128323
15042,135.547424,146.670031,96.564007,82.759982,159.765883,154.3659
15043,134.550666,146.319786,100.013193,83.84457,159.588449,152.648429
15044,133.922795,145.13998,101.927042,84.784235,159.788428,152.968242
15045,132.405524,144.707972,104.708885,86.071303,158.117744,150.8395
15046,132.668463,143.829653,104.047915,87.174241,158.664124,151.054986
15047,131.714243,144.129574,105.165032,85.884576,159.015965,151.258062
15048,135.395491,145.102397,100.656473,85.44704,159.281792,153.770613
15049,131.640769,143.749975,101.675801,86.701532,160.317263,154.640666
15050,130.492574,143.613765,104.579591,88.587259,160.078358,154.588282
15051,135.011088,143.045593,94.922318,88.408167,160.071448,153.585007
15052,139.111342,141.296753,86.634718,90.576064,159.771026,154.623356
15053,129.999429,144.559366,103.02659,84.409985,159.591471,153.383526
15054,133.176706,145.379612,97.451301,83.390413,159.73504,153.905095
15055,129.567651,145.397851,104.913953,82.242718,159.968786,152.398091
15056,133.509772,148.388453,98.078586,77.781454,158.852019,156.365315
15057,138.219919,148.684659,94.165074,79.389172,157.402065,157.469993
15058,134.372081,147.904393,102.121503,80.33003,158.302146,155.228614
15059,135.829002,148.229086,99.870444,82.533445,158.123568,155.113345
15060,135.70739,147.20316,99.037948,83.511553,157.292909,156.274259
15061,137.585207,146.681994,96.24167,84.993115,157.970773,157.576891
15062,137.875785,146.283506,95.592349,83.217544,157.677703,158.165362
15063,137.691506,145.361547,96.502065,83.226317,156.886923,159.541854
15064,139.932443,147.064887,93.755302,81.978853,155.907056,159.82114
15065,139.867635,144.279501,92.809979,88.800206,159.839814,157.571936
15066,140.2828,146.09971,91.389521,84.182556,159.59986,158.267507
15067,140.902731,146.551906,90.804827,83.999359,159.117949,159.300934
15068,142.005542,147.723471,89.728273,84.31504,158.530918,159.708512
15069,142.877372,147.781422,90.891962,85.759766,159.505097,158.098491
15070,140.084603,148.001823,97.917828,85.175263,157.297336,159.373477
15071,140.871834,148.293095,95.722108,85.561762,156.642003,159.564057
15072,142.384957,146.003613,89.74627,89.608622,157.037793,159.341188
15073,135.910797,146.498098,103.856562,88.300957,158.069526,157.1385
15074,137.516687,145.468012,95.62475,87.95138,160.777852,156.049797
15075,133.262738,143.445363,104.843065,93.84405,160.672446,154.71718
15076,134.318114,142.729021,102.263279,91.349246,160.517582,154.783989
15077,135.400878,142.812228,99.993543,90.660388,160.430453,155.297096
15078,134.060241,144.130565,103.340878,88.412193,160.335232,154.646396
15079,135.45875,143.418199,101.04533,89.371255,160.004957,154.914116
15080,143.260477,145.524086,83.540414,83.349846,159.535062,156.387263
15081,140.523673,145.567636,87.609482,83.6556,160.85441,155.524985
15082,140.675492,146.973483,87.721944,82.753347,160.441447,156.596774
15083,137.673147,147.699002,93.878582,80.399676,160.232046,156.774372
15084,132.709426,147.274571,102.706127,75.086026,160.545826,154.886707
15085,130.803231,146.43843,105.487057,70.411138,160.330786,154.770477
15086,122.184736,149.997948,119.570064,57.240937,160.704627,153.045593
15087,112.474081,150.47674,121.199861,46.490054,157.559391,154.902403
15088,95.721254,144.878016,138.550163,50.925388,160.530381,160.039952
15089,101.430056,146.939074,137.288661,42.832145,159.168791,156.087914
15090,106.124807,142.879714,137.08058,42.684285,160.65417,156.879571
15091,117.54551,141.397199,132.522759,40.318798,160.407987,157.860353
15092,122.381154,141.935606,131.074861,35.771736,160.526653,155.859453
15093,98.494904,147.271775,115.913835,30.620116,160.457527,151.137082
15094,100.01475,147.354612,123.224175,30.453441,161.566022,152.285079
15095,108.28173,150.019417,134.065391,29.04182,161.720784,153.529611
15096,114.401593,150.541662,138.734795,28.620429,162.046507,156.737095
15097,119.2583,150.874671,141.295033,28.076482,161.520679,156.98373
15098,120.52322,149.96092,141.85243,28.925703,161.209433,157.290227
15099,122.689334,150.037371,141.371275,28.602172,162.400422,160.308257
15100,123.428651,150.021699,142.109215,27.940527,159.572482,157.388151
15101,120.692391,151.229583,142.036535,27.003001,161.518389,158.494787
15102,117.271765,150.904882,139.506395,27.457066,161.986365,160.44639
15103,117.538717,152.441943,141.188326,27.061645,160.045421,162.607508
15104,119.854805,151.725235,142.47725,27.29449,159.396393,163.418837
15105,129.423842,151.289829,138.559765,27.519683,162.430109,162.564316
15106,129.43441,151.447508,139.105636,26.603268,162.853265,161.286344
15107,130.580909,152.097838,138.787358,26.896719,162.862363,160.599756
15108,120.720798,152.63419,140.622545,26.883327,158.424955,161.297398
15109,116.055397,151.678007,138.783254,27.80092,161.411408,158.694026
15110,108.670444,151.405407,129.363469,27.915995,162.510619,152.469235
15111,107.591162,147.077975,129.687609,30.494724,162.818717,154.932336
15112,102.679242,148.046224,127.142234,30.272317,162.279792,151.569172
15113,105.79594,150.316638,129.274373,30.254812,161.749665,152.878849
15114,105.080613,148.556556,129.341133,30.79572,160.304105,154.595764
15115,99.816628,147.854935,119.4508,31.297786,159.080852,153.539192
15116,87.001691,148.319901,124.135801,32.753907,142.396484,157.414041
15117,95.515178,145.92681,139.161922,37.279303,151.208426,163.96106
15118,109.899885,150.173441,122.911496,37.307006,156.830633,164.378478
15119,110.227005,153.087592,140.552121,37.43627,156.870473,165.833033
15120,105.274442,153.588729,127.989477,38.632452,154.27372,162.092181
15121,120.240289,152.01069,106.400585,43.833773,154.786516,156.882237
15122,123.835509,154.133745,99.18872,45.263604,152.269962,153.812702
15123,128.51173,151.42972,88.328195,51.636075,118.369768,116.822866
15124,120.149492,146.427921,104.103839,63.086527,131.71803,129.822747
15125,119.035952,144.620916,108.86623,66.905183,129.917947,128.709385
15126,120.033151,149.183376,108.076812,60.706942,131.033205,132.25325
15127,118.98197,147.051778,111.319351,65.393676,141.585656,133.748637
15128,119.568622,147.353283,112.388925,63.905816,145.741641,135.262858
15129,118.774428,142.630789,113.86594,73.022961,139.223707,134.117029
15130,116.166912,144.330755,118.852231,72.307407,138.416183,134.21315
15131,116.098779,141.874214,118.739226,75.846526,140.519703,135.318853
15132,107.892122,139.868504,134.565028,82.765869,132.991958,134.225552
15133,111.094913,146.519704,136.117799,76.771842,137.919938,138.249057
